0,1,2,3,4,5,6,7,8,9,10,11,12
MARB-435-903,3,10,2 02,,,17 2.706,1.0,0.0,0.0,0.0,0.0,18 SCHULZE A
,17.65%,58.82%,11.76%0.00%  11.76%,,,,,,,,,
MARB-435-904,3,5,5 22,,,17 2.294,0.0,0.0,0.0,0.0,0.0,17 SCHULZE A
,17.65%,29.41%,29.41%  11.76%  11.76%,,,,,,,,,
COURSE TOTAL:,10,27,17 3 5,,,62 2.548,2.0,0.0,0.0,4.0,0.0,68
,16.13%,43.55%,27.42%4.84%   8.06%,,,,,,,,,
MARB-460-401,1,5,8 20,,,16 2.312,0.0,0.0,0.0,0.0,0.0,16 GUILLEN G
,6.25%,31.25%,50.00%  12.50%0.00%,,,,,,,,,
COURSE TOTAL:,1,5,8 2 0,,,16 2.313,0.0,0.0,0.0,0.0,0.0,16
,6.25%,31.25%,50.00%  12.50%   0.00%,,,,,,,,,
MARB-482-901,7,2,0 00,,,9 3.778,2.0,0.0,0.0,0.0,0.0,11 DAVIS R
,77.78%,22.22%,0.00%0.00%0.00%,,,,,,,,,
MARB-482-902,13,0,0 11,,,15 3.533,1.0,0.0,0.0,0.0,0.0,16 ROWE G
,86.67%,0.00%,0.00%6.67%6.67%,,,,,,,,,
MARB-482-903,14,5,0 00,,,19 3.737,0.0,0.0,0.0,0.0,0.0,19 WURSIG B
,73.68%,26.32%,0.00%0.00%0.00%,,,,,,,,,
COURSE TOTAL:,34,7,0 1 1,,,43 3.674,3.0,0.0,0.0,0.0,0.0,46
,79.07%,16.28%,0.00%2.33%   2.33%,,,,,,,,,
MARB-489-250,13,0,0 00,,,13 4.000,0.0,0.0,0.0,0.0,0.0,13 WURSIG B
,100.00%,0.00%,0.00%0.00%0.00%,,,,,,,,,
COURSE TOTAL:,13,0,0 0 0,,,13 4.000,0.0,0.0,0.0,0.0,0.0,13
,100.00%,0.00%,0.00%0.00%   0.00%,,,,,,,,,
MARB-620-601,9,1,0 00,,,10 3.900,0.0,0.0,0.0,0.0,0.0,10 ROWE G
COURSE TOTAL:,0,4,4 0,1,,9 2.222,0.0,0.0,0.0,2.0,0.0,11
,0.00%,44.44%,44.44%0.00%,11.11%,,,,,,,,
ENGL-301-401,3,15,1 0,0,,19 3.105,0.0,0.0,0.0,0.0,0.0,19 SLABAUGH L
,15.79%,78.95%,5.26%0.00%,0.00%,,,,,,,,
ENGL-301-402,3,11,1 1,0,,16 3.000,0.0,0.0,0.0,0.0,0.0,16 SLABAUGH L
,18.75%,68.75%,6.25%6.25%,0.00%,,,,,,,,
ENGL-301-403,5,4,8 2,3,,22 2.273,0.0,0.0,0.0,0.0,0.0,22 PENUEL V
,22.73%,18.18%,36.36%9.09%  13.64%,,,,,,,,,
ENGL-301-404,5,5,5 4,0,,19 2.579,0.0,0.0,0.0,2.0,0.0,21 PENUEL V
,26.32%,26.32%,26.32%  21.05%,0.00%,,,,,,,,
ENGL-301-405,3,6,11 0,0,,20 2.600,1.0,0.0,0.0,0.0,0.0,21 PENUEL V
,15.00%,30.00%,55.00%0.00%,0.00%,,,,,,,,
ENGL-301-406,1,12,4 0,1,,18 2.667,0.0,0.0,0.0,1.0,0.0,19 SLABAUGH L
,5.56%,66.67%,22.22%0.00%,5.56%,,,,,,,,
COURSE TOTAL:,20,53,30 7,4,,114 2.684,1.0,0.0,0.0,3.0,0.0,118
,17.54%,46.49%,26.32%6.14%,3.51%,,,,,,,,
ENGL-334-401,5,6,6 0,1,,18 2.778,1.0,0.0,0.0,5.0,0.0,24 CURLEY S
,27.78%,33.33%,33.33%0.00%,5.56%,,,,,,,,
COURSE TOTAL:,5,6,6 0,1,,18 2.778,1.0,0.0,0.0,5.0,0.0,24
,27.78%,33.33%,33.33%0.00%,5.56%,,,,,,,,
ENGL-335-401,5,4,12 1,0,,22 2.591,1.0,0.0,0.0,1.0,0.0,24 CURLEY S
,22.73%,18.18%,54.55%4.55%,0.00%,,,,,,,,
COURSE TOTAL:,5,4,12 1,0,,22 2.591,1.0,0.0,0.0,1.0,0.0,24
COURSE TOTAL:,9,1,0,0,0,10 3.900,0.0,0.0,0.0,0.0,0.0,10
,90.00%,10.00%,0.00%,0.00%,0.00%,,,,,,,
MARB-689-601,7,0,0,0,0,7 4.000,0.0,0.0,0.0,0.0,0.0,7 ROOKER J
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
MARB-689-602,8,1,0,0,0,9 3.889,0.0,0.0,0.0,0.0,0.0,9 ARMITAGE CHAN A
,88.89%,11.11%,0.00%,0.00%,0.00%,,,,,,,
MARB-689-603,6,0,0,0,0,6 4.000,0.0,0.0,0.0,0.0,0.0,6 ARMITAGE CHAN A
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,21,1,0,0,0,22 3.955,0.0,0.0,0.0,0.0,0.0,22
,95.45%,4.55%,0.00%,0.00%,0.00%,,,,,,,
MATH-5316-601,7,0,0,0,0,7 4.000,0.0,0.0,0.0,1.0,0.0,8
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,7,0,0,0,0,7 4.000,0.0,0.0,0.0,1.0,0.0,8
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
MARE-100-401,5,6,1 0,1,,13 3.077,0.0,0.0,0.0,0.0,0.0,13 FREDRICKSON H
,38.46%,46.15%,7.69%0.00%,7.69%,,,,,,,,
MARE-100-402,10,4,1 1,0,,16 3.438,0.0,0.0,0.0,0.0,0.0,16 FREDRICKSON H
,62.50%,25.00%,6.25%6.25%,0.00%,,,,,,,,
MARE-100-403,4,4,2 1,1,,12 2.750,0.0,0.0,0.0,0.0,0.0,12 FREDRICKSON H
,33.33%,33.33%,16.67%8.33%,8.33%,,,,,,,,
MARE-100-404,9,4,0 0,0,,13 3.692,0.0,0.0,0.0,0.0,0.0,13 FREDRICKSON H
,69.23%,30.77%,0.00%0.00%,0.00%,,,,,,,,
COURSE TOTAL:,28,18,4 2,2,,54 3.259,0.0,0.0,0.0,0.0,0.0,54
,51.85%,33.33%,7.41%3.70%,3.70%,,,,,,,,
MARE-180-401,3,5,1 1,0,,10 3.000,0.0,0.0,0.0,0.0,0.0,10 WIN K
,30.00%,50.00%,10.00%  10.00%,0.00%,,,,,,,,
MARE-180-402,2,4,1 0,0,,7 3.143,2.0,0.0,0.0,0.0,0.0,9 WIN K
,28.57%,57.14%,14.29%0.00%,0.00%,,,,,,,,
