0,1,2,3,4,5,6,7,8,9,10,11,12
SPAN-310-200,12,8,1,0,0,21 3.524,0.0,0.0,0.0,1.0,0.0,22 VILLALOBOS J
,57.14%,38.10%,4.76%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,12,8,1,0,0,21 3.524,0.0,0.0,0.0,1.0,0.0,22
,57.14%,38.10%,4.76%,0.00%,0.00%,,,,,,,
SPAN-312-100,5,9,0,1,0,15 3.200,0.0,0.0,0.0,1.0,0.0,16 GALDO J
,33.33%,60.00%,0.00%,6.67%,0.00%,,,,,,,
HIST-105-100,25,32,22,81,,88 2.818,0.0,0.0,0.0,1.0,0.0,89 TARNOWIECKYI S
,28.41%,36.36%,25.00%,9.09%1.14%,,,,,,,,
COURSE TOTAL:,25,32,22,8 1,,88 2.818,0.0,0.0,0.0,1.0,0.0,89
,28.41%,36.36%,25.00%,9.09%   1.14%,,,,,,,,
HIST-106-200,146,17,1,10,,165 3.867,0.0,0.0,0.0,0.0,0.0,165 ESPARZA J
,88.48%,10.30%,0.61%,0.61%0.00%,,,,,,,,
COURSE TOTAL:,146,17,1,1 0,,165 3.867,0.0,0.0,0.0,0.0,0.0,165
,88.48%,10.30%,0.61%,0.61%   0.00%,,,,,,,,
HIST-214-100,6,5,5,12,,19 2.632,0.0,0.0,0.0,0.0,0.0,19 HUDSON D
,31.58%,26.32%,26.32%,5.26%  10.53%,,,,,,,,
COURSE TOTAL:,6,5,5,1 2,,19 2.632,0.0,0.0,0.0,0.0,0.0,19
,31.58%,26.32%,26.32%,5.26%  10.53%,,,,,,,,
HIST-226-200,28,30,15,03,,76 3.053,0.0,0.0,0.0,1.0,0.0,77 SMITH P
,36.84%,39.47%,19.74%,0.00%3.95%,,,,,,,,
COURSE TOTAL:,28,30,15,0 3,,76 3.053,0.0,0.0,0.0,1.0,0.0,77
,36.84%,39.47%,19.74%,0.00%   3.95%,,,,,,,,
HIST-304-200,20,3,2,00,,25 3.720,0.0,0.0,0.0,0.0,0.0,25 ESPARZA J
,80.00%,12.00%,8.00%,0.00%0.00%,,,,,,,,
COURSE TOTAL:,20,3,2,0 0,,25 3.720,0.0,0.0,0.0,0.0,0.0,25
,80.00%,12.00%,8.00%,0.00%   0.00%,,,,,,,,
HIST-305-100,27,3,0,00,,30 3.900,1.0,0.0,0.0,0.0,0.0,31 ALONZO A
,90.00%,10.00%,0.00%,0.00%0.00%,,,,,,,,
INTS-485-200,4,4,2 0,,0,10 3.200,0.0,0.0,0.0,0.0,0.0,10 DAVIS G
,40.00%,40.00%,20.00%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,4,4,2 0,,0,10 3.200,0.0,0.0,0.0,0.0,0.0,10
,40.00%,40.00%,20.00%0.00%,,0.00%,,,,,,,
JAPN-101-100,12,4,2 1,,0,19 3.421,0.0,0.0,0.0,1.0,0.0,20 ADAMS G
,63.16%,21.05%,10.53%5.26%,,0.00%,,,,,,,
